Category,Info,Ad Link
telecommunication-companies-services,"Digicel
Jamcel Ltd
Washington Boulevard, Texaco Kingston 10 St. Andrew
876-925-3561
customercare@digicelgroup.com
www.digiceljamaica.com",https://www.findyello.com/jamaica/digicel/profile/washington-boulevard/
telecommunication-companies-services,"Digicel
Matate Holdings Ltd
Shop #46 Sovereign Centre Kingston 6 Kingston
876-927-4976
customercare@digicelgroup.com
www.digiceljamaica.com",https://www.findyello.com/jamaica/digicel/profile/shop-46-sovereign/
telecommunication-companies-services,"Digicel
Matate Holdings Ltd
Shop # 13-15 Tropical Plaza, Constant Spring Road Kingston 10 St. Andrew
876-754-7208
customercare@digicelgroup.com
www.digiceljamaica.com",https://www.findyello.com/jamaica/digicel/profile/shop-13-15-tropical/
telecommunication-companies-services,"Digicel
Mega Mart
29 Upper Waterloo Road Kingston 10 Kingston
876-969-3899
customercare@digicelgroup.com
www.digiceljamaica.com",https://www.findyello.com/jamaica/digicel/profile/29-upper-waterloo/
telecommunication-companies-services,"Digicel
Mobile One
29 1/2 West Parade Downtown Kingston
876-618-0562
customercare@digicelgroup.com
www.digiceljamaica.com",https://www.findyello.com/jamaica/digicel/profile/29-1-2-west-parade/
telecommunication-companies-services,"Digicel
Norton Distribution
Yallahs Square Yallahs St. Thomas
876-982-5695
customercare@digicelgroup.com
www.digiceljamaica.com",https://www.findyello.com/jamaica/digicel/profile/yallahs-square/
telecommunication-companies-services,"Digicel
Foundation Square
Negril Shopping Centre, Coral Seas Negril Westmoreland
876-957-3935
customercare@digicelgroup.com
www.digiceljamaica.com",https://www.findyello.com/jamaica/digicel/profile/negril-shopping/
telecommunication-companies-services,"Defero Ltd
Unit 6c 11 Ardenne Rd (10)
876-927-3610
info@telosjamaica.com",https://www.findyello.com/jamaica/defero-ltd/profile/unit-6c-11-ardenne-rd/
telecommunication-companies-services,"1 Force Communications Llc
Shop 11B 40 Shortwood Road,
Kingston 8, St. Andrew
876-969-7313",https://www.findyello.com/jamaica/1-force-communications-llc/profile/
telecommunication-companies-services,"AFC Work From Home
Waterford Portmore St. Catherine
876-704-9902",https://www.findyello.com/jamaica/afc-work-from-home/profile/
telecommunication-companies-services,"Asterisk It Solutions Ippbx Pbx
#20a Colliston Apts, 19-25 Colliston Close, Hagley Park Kingston St. Andrew
876-301-7037",https://www.findyello.com/jamaica/asterisk-it-solutions-ippbx-pbx/profile/
telecommunication-companies-services,"Avoxi
Shop 11B 40 Shortwood Road,
Kingston 8, St. Andrew
876-969-7313",https://www.findyello.com/jamaica/avoxi/profile/
telecommunication-companies-services,"Cable & Wireless Business Solutions
Corporate Offices
2-6 Carlton Cres (10)
888-888-8888",https://www.findyello.com/jamaica/cable-wireless-business-solutions/profile/
telecommunication-companies-services,"Cala Telecom Services Ltd
Unit 10 Blk A 218 Marcus Garvey Dr (11)
876-923-2822",https://www.findyello.com/jamaica/cala-telecom-services-ltd/profile/
telecommunication-companies-services,"Cjay Device Tech Cyber Jamaica
23 Narine Castle James Hill Clarendon
876-572-1762",https://www.findyello.com/jamaica/cjay-device-tech-cyber-jamaica/profile/
telecommunication-companies-services,"Contron Jamaica Ltd
89 Dumbarton Avenue,
Eastwood Park, Kingston
876-926-4386",https://www.findyello.com/jamaica/contron-jamaica-ltd/profile/
telecommunication-companies-services,"Core Communications Ltd
Fax
45 King Street
876-903-3341
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/45-king-street/
telecommunication-companies-services,"Core Communications Ltd
Shop 1, CMV Plaza
45 King Street Linstead St. Catherine
876-903-1224
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/45-king-street-linstead/
telecommunication-companies-services,"Core Communications Ltd
Shop 1 , Five Sisters Building
25 King Street Linstead St. Catherine
876-985-6845
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/25-king-street/
telecommunication-companies-services,"Core Communications Ltd
Shop 2, Raymond's Plaza
Main Street Frankfield Clarendon
876-904-4225
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/main-street-frankfield/
telecommunication-companies-services,"Core Communications Ltd
Shop 1, Graham's Hardware Building
Main Street Kellits Clarendon
876-966-8468
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/main-street-kellits/
telecommunication-companies-services,"Core Communications Ltd
Shop 2, Magnum Plaza
Main Street Spaulding Clarendon
876-964-0597
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/main-street-spaulding/
telecommunication-companies-services,"Core Communications Ltd
Shop 1, PC Bank Building
Main Street St Ann’s Bay St. Ann
876-794-8559
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/main-street-st/
telecommunication-companies-services,"Core Communications Ltd
Shop 2a New Kingston Business Centre
30 Dominca Drive Kingston 5 Kingston
876-906-1604
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/30-dominca-drive/
telecommunication-companies-services,"Core Communications Ltd
Shop 12, 13 Island Plaza,
Main Street Ocho Rios St. Ann
876-974-0996
corecomm@cwjamaica.com",https://www.findyello.com/jamaica/core-communications-ltd/profile/main-street-ocho/
telecommunication-companies-services,"D&g Micro Tech Sales & Services
63a Market St Falmouth Trelawny
876-617-2719",https://www.findyello.com/jamaica/d-g-micro-tech-sales-services/profile/
telecommunication-companies-services,"Drymac Electrical & Construction Ltd
6 Central Road, Kingston
876-908-3148",https://www.findyello.com/jamaica/drymac-electrical-construction-ltd/profile/
telecommunication-companies-services,"Elephant Group, Jamaica
1 Mangrove Way Montego Bay St. James
876-632-7301",https://www.findyello.com/jamaica/elephant-group-jamaica/profile/
telecommunication-companies-services,"Fax Jamaica
58 Half Way Tree Road,
Kingston 10, Kingston
876-960-1111",https://www.findyello.com/jamaica/fax-jamaica/profile/
telecommunication-companies-services,"Interactive Voice Solutions Ltd
5 Paraiso Ave (10)
876-920-6000",https://www.findyello.com/jamaica/interactive-voice-solutions-ltd/profile/
telecommunication-companies-services,"Mobile Phone Zone Ltd
23 Church St New York Kingston
127-333-5554",https://www.findyello.com/jamaica/mobile-phone-zone-ltd/profile/
telecommunication-companies-services,"New Generation Contact Center

876-858-6537
newgenerationcontactcenter@gmail.com",https://www.findyello.com/jamaica/new-generation-contact-center/profile/
telecommunication-companies-services,"Niritech Limited
Www.niritech.co/learnonthego Kingston 10 Kingston
876-631-5284",https://www.findyello.com/jamaica/niritech-limited/profile/
telecommunication-companies-services,"PBX Jamaica - Cloud PBX Solutions
30-32 Red Hills Road Kingston
876-960-1004
patrick231274@gmail.com",https://www.findyello.com/jamaica/pbx-jamaica-cloud-pbx-solutions/profile/
telecommunication-companies-services,"Schoolsms Text Messaging Service
14 Parkington Plaza Kingston 10 Kingston
888-303-3526",https://www.findyello.com/jamaica/schoolsms-text-messaging-service/profile/
telecommunication-companies-services,"SMS Communications Ltd
Unit 16 90B Red Hills Road,
Kingston 19, St. Andrew
876-924-3632
smsc@smscomm.net
www.smscomm.net",https://www.findyello.com/jamaica/sms-communications-ltd/profile/
computer-dealers,"Digital Systems & Supplies Ltd
Shop 4 Sagicor Life Business Centre Spanish Town St. Catherine
876-749-4279
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/shop-4-sagicor/
computer-dealers,"Digital Systems & Supplies Ltd
Shop #3 Global Plaza May Pen Clarendon
876-786-1668
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/shop-3-global/
computer-dealers,"Digital Systems & Supplies Ltd
Shop 3 Orange Complex
5 1/2 Caledonia Road Mandeville Manchester
876-962-2235
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/5-1-2-caledonia/
computer-dealers,"Digital Systems & Supplies Ltd
Shop 17 Springs Plaza,
Kingston 10, St. Andrew
876-929-6527
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/shop-17-springs-plaza-kingston/
computer-dealers,"Intcomex Ja Ltd
Shops CH-A & CH-B
The Market Place,
Kingston 10, St. Andrew
876-906-0980
servicecentrejm@intcomex.com
store.intcomex.com",https://www.findyello.com/jamaica/intcomex-ja-ltd/profile/the-market-place/
computer-dealers,"Intcomex Ja Ltd
67 C Spring Rd Kgn 10
876-906-0980
servicecentrejm@intcomex.com
www.intcomexjamaica.com
store.intcomex.com",https://www.findyello.com/jamaica/intcomex-ja-ltd/profile/67-c-spring-rd/
computer-dealers,"Innovative Systems Ltd
Sovereign Centre
Shops 5 - 6 106 Hope Road,
Kingston 6, St. Andrew
876 978-3512-3
info@innovativesuperstore.com
www.innovativesuperstore.com",https://www.findyello.com/jamaica/innovative-systems-ltd/profile/shops-5-6-106/
computer-dealers,"Innovative Systems Ltd
Super Valu Towne Centre
Shop 31 - 32 144 Constant Spring Kingston 8 St. Andrew
876-609-1006
info@innovativesuperstore.com
www.innovativesuperstore.com",https://www.findyello.com/jamaica/innovative-systems-ltd/profile/shop-31-32-144/
computer-dealers,"Courts Jamaica Ltd
13 High Street Black River St. Elizabeth
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/13-high-street/
computer-dealers,"Courts Jamaica Ltd
29 Constant Spring Road Kingston 10 St. Andrew
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/29-constant-spring/
computer-dealers,"Courts Jamaica Ltd
Head Office
79 - 81 A Slipe Road Kingston 5 St. Andrew
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/79-81-a-slipe/
computer-dealers,"Courts Jamaica Ltd
Bargain Centre
70 King Street Downtown Kingston
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/70-king-street/
computer-dealers,"Courts Jamaica Ltd
Washington Boulevard Shop 18
45 Elma Crescent Boulevard Shopping Centre Kingston 20 St. Andrew
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/45-elma-crescent/
computer-dealers,"Courts Jamaica Ltd
Main Street Bottom Bay Annotto Bay St. Mary
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/main-street-bottom/
computer-dealers,"Courts Jamaica Ltd
Main Street Browns Town St. Ann
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/main-street-browns/
computer-dealers,"Courts Jamaica Ltd
Main Street Christiana Manchester
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/main-street-christiana/
computer-dealers,"Courts Jamaica Ltd
Water Square Falmouth Trelawny
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/water-square/
computer-dealers,"Courts Jamaica Ltd
Shop 2 Junction Pines Plaza Junction St. Elizabeth
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/shop-2-junction/
computer-dealers,"Courts Jamaica Ltd
54 King Street Downtown Kingston
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/54-king-street/
computer-dealers,"Courts Jamaica Ltd
Main Street Lucea Hanover
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/main-street-lucea/
computer-dealers,"Courts Jamaica Ltd
1 Baptist Avenue Mandeville Manchester
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/1-baptist-avenue/
computer-dealers,"Courts Jamaica Ltd
11-13 Barnett Street Montego Bay St. James
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/11-13-barnett/
computer-dealers,"Courts Jamaica Ltd
Lot Building 6 Unit 26
31B Fairview Shopping Center Bogue St. James
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/31b-fairview/
computer-dealers,"Courts Jamaica Ltd
Morant Bay
West Street Morant Bay St. Thomas
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/west-street-morant/
computer-dealers,"Courts Jamaica Ltd
Corner of DaCosta Drive & Milford Road Ocho Rios St. Ann
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/corner-of-dacosta/
computer-dealers,"Courts Jamaica Ltd
Shop #2
27 East Street Old Harbour St. Catherine
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/27-east-street/
computer-dealers,"Courts Jamaica Ltd
54 West Street Port Antonio Portland
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/54-west-street/
computer-dealers,"Courts Jamaica Ltd
12 Main Street Port Maria St. Mary
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/12-main-street/
computer-dealers,"Courts Jamaica Ltd
Lot 15 Town Center
Bridgeport Portmore St. Catherine
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/bridgeport-portmore/
computer-dealers,"Courts Jamaica Ltd
45 Main Street St Ann’s Bay St. Ann
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/45-main-street/
computer-dealers,"Courts Jamaica Ltd
Shop 2
The Oasis Plaza, March Pen Road Spanish Town St. Catherine
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/the-oasis-plaza/
computer-dealers,"Courts Jamaica Ltd
Bargain Centre
43 Young Street Spanish Town St. Catherine
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/43-young-street/
computer-dealers,"Courts Jamaica Ltd
Shop 9
Santa Cruz Plaza Santa Cruz St. Elizabeth
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/santa-cruz-plaza/
computer-dealers,"Courts Jamaica Ltd
73-75 Great George Street Savanna-la-mar Westmoreland
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/73-75-great-george/
computer-dealers,"Courts Jamaica Ltd
50 Main Street May Pen Clarendon
876-926-2110
jamaica@shopcourts.com
www.shopcourts.com",https://www.findyello.com/jamaica/courts-jamaica-ltd/profile/50-main-street/
computer-dealers,"Royale Computers & Accessories
Shop #9 Sagicor Shopping Centre
Burke Road Spanish Town St. Catherine
876-749-5579
Or: 876-749-4875
sales@royalecomputers.com
www.royalecomputers.com",https://www.findyello.com/jamaica/royale-computers-accessories/profile/burke-road-spanish/
computer-dealers,"Royale Computers & Accessories
Shop #2 Pavillion Mall
Constant Spring Road Kingston 10 St. Catherine
876-906-1067
Or: 876-906-1068
sales@royalecomputers.com
www.royalecomputers.com",https://www.findyello.com/jamaica/royale-computers-accessories/profile/constant-spring/
computer-dealers,"Royale Computers & Accessories
16 South Avenue,
Kingston 10, St. Andrew
876-906-1067
Or: 876-906-1068
sales@royalecomputers.com
www.royalecomputers.com",https://www.findyello.com/jamaica/royale-computers-accessories/profile/16-south-avenue/
computer-dealers,"RadioShack
Shop 10 Mall Plaza
Constant Spring Road Kingston 10 St. Andrew
876-920-8192
customer_experience@unicomer.com
www.radioshackcaribbean.com/",https://www.findyello.com/jamaica/radioshack/profile/constant-spring/
computer-dealers,"PBS Technologies (Jamaica) Limited
Sagicor Commercial Complex Montego Bay St. James
876-979-8630
marketing@pbstechgroup.com
www.pbstechgroup.com/",https://www.findyello.com/jamaica/pbs-technologies-jamaica-limited/profile/sagicor-commercial/
computer-dealers,"PBS Technologies (Jamaica) Limited
32 Beechwood Avenue Kingston 5 Jamaica
876-926-3490
876-926-3491
876-926-3492
876-926-3493
876-926-3494
876-926-3495
876-926-3496
876-926-3497
876-926-3498
marketing@pbstechgroup.com
www.pbstechgroup.com/",https://www.findyello.com/jamaica/pbs-technologies-jamaica-limited/profile/32-beechwood/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
79 - 81 A Slipe Road Kingston 5 Jamaica
876-926-2110
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/79-81-a-slipe/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
Manchester
25 Manchester Road Mandeville Manchester
876-962-5300
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/25-manchester/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
Westmoreland
82 Great Georges Street Savanna la mar Westmoreland
876-918-0172
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/82-great-georges/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
37-39 St James Street Montego Bay St. James
876-971-2371
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/37-39-st-james/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
St Elizabeth
Lot 23 Santa Cruz Plaza Santa Cruz St. Elizabeth
876-966-2547
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/lot-23-santa/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
St Thomas
14 Queen Street Morant Bay St. Thomas
876-734-1022
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/14-queen-street/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
25 West Parade,
Downtown, Kingston
876-922-1634
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/25-west-parade/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
Half Way Tree
17A Central Plaza Kingston 10 St. Andrew
876-906-4442
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/17a-central-plaza/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
Clarendon
24C Main Street May Pen Clarendon
876-986-6137
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/24c-main-street/
computer-dealers,"Lucky Dollar Furniture & Appliance Store
Spaulding
Main Street May Pen Clarendon
876-964-5012
reports@ethics-unicomers.com
www.luckydollarcaribbean.com/jamaica",https://www.findyello.com/jamaica/lucky-dollar-furniture-appliance-store/profile/main-street-may/
computer-dealers,"Productive Business Solutions Ltd
PBS - Jamaica (formerly Massy
Technologies)
Sagicor Commercial Complex, Freeport Montego Bay St. James
876-979-8631
marketing@grouppbs.com
www.grouppbs.com",https://www.findyello.com/jamaica/productive-business-solutions-ltd/profile/sagicor-commercial/
computer-dealers,"Productive Business Solutions Ltd
32 Beechwood Avenue,
Kingston 5, St. Andrew
876-926-5630
mrketing@grouppbs.com
www.grouppbs.com",https://www.findyello.com/jamaica/productive-business-solutions-ltd/profile/32-beechwood/
computer-dealers,"Innovative Systems Ltd
Sovereign Centre
Shops 5 - 6 106 Hope Road,
Kingston 6, St. Andrew
876 978-3512-3
info@innovativesuperstore.com
www.innovativesuperstore.com",https://www.findyello.com/jamaica/innovative-systems-ltd/profile/shops-5-6-106/
computer-dealers,"Innovative Systems Ltd
Super Valu Towne Centre
Shop 31 - 32 144 Constant Spring Kingston 8 St. Andrew
876-609-1006
info@innovativesuperstore.com
www.innovativesuperstore.com",https://www.findyello.com/jamaica/innovative-systems-ltd/profile/shop-31-32-144/
computer-dealers,"Sole Distributors
Shop 5
15 Parkington Plaza,
Kingston 10, Jamaica
876-754-1562
soledistributors@cwjamaica.com",https://www.findyello.com/jamaica/sole-distributors/profile/15-parkington/
computer-dealers,"Sole Distributors
Shop 7
25 King Street Linstead Jamaica
876-903-1617
soledistributors@cwjamaica.com",https://www.findyello.com/jamaica/sole-distributors/profile/25-king-street/
computer-dealers,"MC Systems Ltd
10-12 Grenada Crescent,
Kingston 5, St. Andrew
876-929-8661
solutions@mcsystems.com
www.mcsystems.com",https://www.findyello.com/jamaica/mc-systems-ltd/profile/
computer-dealers,"IBM World Trade Corp
52 Knutsford Boulevard,
Kingston 5, St. Andrew
876-926-3170
ptomlinson@jm.ibm.com
www.ibm.com/contact/jm/en/",https://www.findyello.com/jamaica/ibm-world-trade-corp/profile/
computer-dealers,"CCL Business Technology
Head Office
6 Ripon Road,
Kingston 5, Jamaica
876-906-6007
kyocerasolutions@copiersandconsumables.com
www.copiersandconsumables.com/",https://www.findyello.com/jamaica/ccl-business-technology/profile/6-ripon-road/
computer-dealers,"CCL Business Technology
15 Hope Road Kingston 10 Jamaica
876-631-2827
kyocerasolutions@copiersandconsumables.com
www.copiersandconsumables.com/",https://www.findyello.com/jamaica/ccl-business-technology/profile/15-hope-road/
computer-dealers,"Smartbox TSSR LTD
Shop 5 Grove Court Shopping Centre,
Mandeville, Manchester
876-962-1946
Cellular: 876-862-7661
Or: 876-622-7485",https://www.findyello.com/jamaica/smartbox-tssr-ltd/profile/shop-5-grove/
computer-dealers,"Smartbox TSSR LTD
Shop 29 & 30 Mid Way Mall 17 Caledonia Road Mandeville Manchester
876-962-4235
Cellular: 876-862- 7667
Or: 876-622-2554
Or: 876-622-2621",https://www.findyello.com/jamaica/smartbox-tssr-ltd/profile/shop-29-30-mid/
computer-dealers,"Royale Tech Co Ltd
Shop 13
Boulevard Supercenter,
Kingston 20, Jamaica
876-765-3303
royaletechja@gmail.com
www.royaletechja.com",https://www.findyello.com/jamaica/royale-tech-co-ltd/profile/
computer-dealers,"Digital Systems & Supplies Ltd
Shop 4 Sagicor Life Business Centre Spanish Town St. Catherine
876-749-4279
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/shop-4-sagicor/
computer-dealers,"Digital Systems & Supplies Ltd
Shop #3 Global Plaza May Pen Clarendon
876-786-1668
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/shop-3-global/
computer-dealers,"Digital Systems & Supplies Ltd
Shop 3 Orange Complex
5 1/2 Caledonia Road Mandeville Manchester
876-962-2235
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/5-1-2-caledonia/
computer-dealers,"Digital Systems & Supplies Ltd
Shop 17 Springs Plaza,
Kingston 10, St. Andrew
876-929-6527
sales@digisysjm.com
www.digisysjm.com",https://www.findyello.com/jamaica/digital-systems-supplies-ltd/profile/shop-17-springs-plaza-kingston/
computer-dealers,"Advanced Integrated Systems Ltd
7 Oxford Terrace,
Kingston 5, St. Andrew
876-929-6462
stacey.peart@ais.com
www.aiswebnet.com/",https://www.findyello.com/jamaica/advanced-integrated-systems-ltd/profile/7-oxford-terrace/
computer-dealers,"Novgar Servs Ltd
35a Eastwood Park Road,
Kingston 10, Jamaica
876-920-3626
novgar@flowja.com
www.novgar.com",https://www.findyello.com/jamaica/novgar-servs-ltd/profile/
computer-dealers,"Optimal Computer Systems Ltd
Shop 3
Sun Village Plaza,
Mandeville, Jamaica
876-961-3633",https://www.findyello.com/jamaica/optimal-computer-systems-ltd/profile/
computer-dealers,"Intcomex Ja Ltd
Shops CH-A & CH-B
The Market Place,
Kingston 10, St. Andrew
876-906-0980
servicecentrejm@intcomex.com
store.intcomex.com",https://www.findyello.com/jamaica/intcomex-ja-ltd/profile/the-market-place/
computer-dealers,"Intcomex Ja Ltd
67 C Spring Rd Kgn 10
876-906-0980
servicecentrejm@intcomex.com
www.intcomexjamaica.com
store.intcomex.com",https://www.findyello.com/jamaica/intcomex-ja-ltd/profile/67-c-spring-rd/
computer-dealers,"One Stop Computers Ltd
Shop F205
Bay West Shopping Centre,
Montego Bay, St. James
876-971-1508
info@oscjam.com
www.oscjam.com",https://www.findyello.com/jamaica/one-stop-computers-ltd/profile/bay-west-shopping/
computer-dealers,"One Stop Computers Ltd
6A Portmore Mall, Block A Portmore St. Catherine
876-960-4286
info@oscjam.com
www.oscjam.com",https://www.findyello.com/jamaica/one-stop-computers-ltd/profile/6a-portmore-mall/
computer-dealers,"One Stop Computers Ltd
Shop 1A
6 South Avenue,
Kingston 10, Jamaica
876-906-2322
info@oscjam.com
www.oscjam.com",https://www.findyello.com/jamaica/one-stop-computers-ltd/profile/6-south-avenue/
computer-dealers,"Lan Integrators Ltd
5 Tremaine Road,
Kingston 6, St. Andrew
876-978-5256
teamlan@lanintegratorsltd.com
www.lanintegratorsltd.com",https://www.findyello.com/jamaica/lan-integrators-ltd/profile/dealers/
computer-dealers,"P C Shop Ltd The
94 Hope Road,
Kingston 6, Jamaica
876-978-9106
sales@pcshopja.com
www.pcshopja.com",https://www.findyello.com/jamaica/p-c-shop-ltd-the/profile/
computer-dealers,"TechPro Business Solutions Ltd
11 Lindsay Cres (10)
876-906-0239
psmith.ja@gmail.com
www.techproja.com",https://www.findyello.com/jamaica/techpro-business-solutions-ltd/profile/11-lindsay-cres/
computer-dealers,"TechPro Business Solutions Ltd
2B Courtney Walsh Dr Kgn 10
876-906-0239
psmith.ja@gmail.com
www.techproja.com",https://www.findyello.com/jamaica/techpro-business-solutions-ltd/profile/2b-courtney-walsh-dr-kgn/
computer-dealers,"MASSY Technologies InfoCom (Jamaica) Ltd
PBS Technology (Jamaica) Ltd
marketing.jm@massytechnologies.com
www.massygroup.com/technologies/home.aspx",https://www.findyello.com/jamaica/massy-technologies-infocom-jamaica-ltd/profile/
computer-dealers,"MASSY Technologies InfoCom (Jamaica) Ltd
32 Beechwood Avenue,
Kingston 5, Jamaica
876-926-3490
marketing.jm@massytechnologies.com
www.massygroup.com/technologies/home.aspx",https://www.findyello.com/jamaica/massy-technologies-infocom-jamaica-ltd/profile/32-beechwood/
computer-dealers,"MASSY Technologies InfoCom (Jamaica) Ltd
Montego Freeport Montego Bay Jamaica
876-979-8630
marketing.jm@massytechnologies.com
www.massygroup.com/technologies/home.aspx",https://www.findyello.com/jamaica/massy-technologies-infocom-jamaica-ltd/profile/montego-freeport/
computer-dealers,"Real World Technology Training & Solutions
Unit#7
7 Ivy Green Crescent,
Kingston 5
876-978-1107
training@rwtts.com
www.rwtts.com/",https://www.findyello.com/jamaica/real-world-technology-training-solutions/profile/
computer-dealers,"Tech Support Ltd
Unit M
Sagicor Freeport Commercial Complex,
Montego Bay, St. James
876-684-9960
office@techsupportlimited.com
www.techsupportlimited.com",https://www.findyello.com/jamaica/tech-support-ltd/profile/
computer-dealers,"Worldwide Technology Limited
20 West Kings House Rd (10)
876-960-0845
worldwidetechno@yahoo.com",https://www.findyello.com/jamaica/worldwide-technology-limited/profile/
